"","logFC","logCPM","F","PValue","FDR"
"NFS1",-0.228903775075519,3.37052787429081,0.247589766637837,0.618790765431491,1
"BTBD2",-0.519360725019159,3.44531707099916,0.247585505035048,0.618793770863242,1
"MKS1",-0.622408029526757,3.21533960905077,0.246364138303527,0.619660300943074,1
"DOCK1",0.333977177929303,4.42044393754719,0.245689735772587,0.620139924391198,1
"SS18",0.598519054167056,3.47337823170725,0.245069124939606,0.62058200489187,1
"UQCRH",0.476805744285211,3.53093070683047,0.244907750099797,0.620697072943705,1
"PLRG1",0.465920667487201,3.79373460227056,0.244823110663794,0.620757440277452,1
"TUBA1A",0.627390604888293,3.23602330112235,0.244760440372324,0.620802153711969,1
"CBX3",0.383049312101362,4.5514749637736,0.244551241560038,0.620951453082864,1
"UBE2J1",0.59366994235941,3.49149301044216,0.244345108075473,0.621098634174339,1
"MMP14",-0.499161485850736,3.43483206243748,0.244253068331209,0.621164372848771,1
"CUL3",-0.282888565059326,4.98778695545282,0.244168589724602,0.621224746550757,1
"FKBP15",0.626249433506313,3.23611320391719,0.244007348201175,0.621339972200099,1
"PRSS12",-0.502184754439664,3.53095950568712,0.243696948550783,0.621561940962101,1
"OSTC",0.610267015336186,3.24570975715971,0.243609547538717,0.621624477389703,1
"DAP",0.610267015336186,3.24570975715971,0.243609547538717,0.621624477389703,1
"PLS3",0.301879289950449,4.9597551203446,0.243266889283811,0.621869786357972,1
"FAM89B",0.547073931449042,3.30179548539741,0.243127902836017,0.621969329834102,1
"KARS",0.424431612951832,3.78337263419948,0.243057063336416,0.622020088355367,1
"EIF3A",-0.285860676731899,5.07335266634836,0.243002771961702,0.622059007664202,1
"PBX2",-0.212754299532133,3.38936553023176,0.24261011729595,0.622340550270304,1
"CS",-0.496540780842726,3.8121805802615,0.242218092948396,0.622621917117681,1
"CDC123",0.477956997414044,3.617620303352,0.242069478902778,0.622728652461456,1
"NAP1L1",-0.289217506263981,5.05645642269129,0.241624399497747,0.623048588560768,1
"SARAF",-0.268934698651999,5.47043988521478,0.241397139316197,0.623212084651968,1
"SORL1",0.24417326521985,3.12165075931302,0.24110646882049,0.623421332000577,1
"DOK4",0.621302933950381,3.23530112500779,0.240776015860055,0.623659406480804,1
"ARF4",-0.334047986980818,4.32362946127975,0.240061684027759,0.624174761770448,1
"PCTP",0.487331984601226,3.48509602471012,0.239974428518849,0.624237763090326,1
"XRCC5",0.29665916600263,4.89685784676118,0.239859112051086,0.62432108107533,1
"AKR7A2",0.119565094174067,3.12997808919493,0.239429782517419,0.624631434565459,1
"USP12",0.602340606540987,3.26558254071892,0.238924672989847,0.624997005086896,1
"TMTC3",0.568266294955331,3.6203737533284,0.238612755959759,0.625222999425362,1
"CCNI",-0.324954644118097,4.50765046744258,0.238496141541555,0.62530754178938,1
"TPBG",-0.479288168810937,3.68313177925991,0.237966047265378,0.625692137196265,1
"RBM12",-0.47094605074871,3.7555484613948,0.237811116481397,0.625804644346472,1
"MARS",0.335061482624295,4.28768446584387,0.237530362738101,0.626008648290503,1
"NLRP2",0.423375151425955,3.57462047672122,0.236517140998795,0.626746089829381,1
"TTN",-0.261939750221103,5.39766178867831,0.236487974828081,0.626767358373114,1
"HDAC9",0.430227421590103,3.60818287273503,0.236070382719769,0.627071869709012,1
"ARPC3",0.584042411644247,3.70284524448458,0.236026136745256,0.627104155361173,1
"ADGRF1",-0.461270606927246,3.7524716754241,0.235870585473839,0.627217690823579,1
"SLC3A2",0.28721336065119,5.30057396298502,0.235371692965769,0.627582140670531,1
"CACYBP",-0.420859805924663,4.06220693800726,0.23533795924594,0.627606793006173,1
"UPF1",-0.477177487696556,3.52108790161939,0.234705536726943,0.628069495529,1
"POLR2B",0.336900112800106,4.41948815295315,0.234524592017423,0.628202037567868,1
