Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YMR270C,,4.467410964982457,6.8216211197241305,5.644516042353294
YLR440C,,5.944808306405937,5.401960834875537,5.673384570640737
YPL255W,,6.963694440217217,4.518513901446625,5.741104170831921
YJL148W,6.139956096154277,,5.34462840636535,5.742292251259814
YDL111C,,5.789871215341347,5.721880673583862,5.755875944462605
YLR413W,6.767818746581739,3.308189286304648,7.196837255905724,5.757615096264037
YGL078C,,4.999008047729864,6.520188948248773,5.759598497989319
YLR175W,6.483170324687259,5.0579484675966135,5.765362800935225,5.768827197739699
YBR010W,6.951902316665459,5.568454416413632,4.822155212454982,5.780837315178023
YPR120C,9.32867137040426,2.539453042669501,5.479525341294249,5.78254991812267
YDL207W,,5.320740990545428,6.370647542678266,5.845694266611847
YDR156W,,5.309716112083409,6.514175248457693,5.911945680270551
YEL077C,,4.944228456417389,6.8833509147097445,5.913789685563566
YHR170W,8.217845770439162,5.121367793560586,4.407199394701432,5.915470986233728
YKR024C,,5.267457017727332,6.608150696303277,5.937803857015304
YDR369C,,,5.943351866719574,5.943351866719574
YMR167W,,7.293470380610012,4.612168036599032,5.952819208604522
YDR496C,,3.9319426624209335,8.009123527982805,5.970533095201869
YER112W,9.320093621871326,5.210642697490688,3.437919369342945,5.989551896234986
YNL030W,7.442099308165898,5.558277244930988,5.012732722710716,6.004369758602533
YOL021C,4.627701976880847,7.794524737792292,5.71782317721367,6.046683297295604
YBR060C,,7.262909508827462,4.890006217180424,6.076457863003943
YCL030C,4.404486198766292,2.75397218103251,11.08004550820114,6.07950129599998
YNL329C,,5.830624530928471,6.367206230442519,6.098915380685495
YER190W,7.209589765027175,,5.009349088922812,6.109469426974993
YKL177W,,5.44996787967433,6.820393969797522,6.135180924735926
YBR202W,,5.013753185056342,7.294008204147207,6.153880694601774
YNR077C,10.926106929010386,3.8333372925203584,3.789420909680506,6.182955043737084
YOR056C,6.984134813331017,4.564877856496058,7.01070810677842,6.186573592201832
YHR069C,,6.231148186533133,6.143176593103497,6.187162389818315
YEL076C,13.374824640017462,1.7456801748161863,3.4681819674868644,6.1962289274401705
YGL028C,10.872947035366243,2.728355071617691,4.994142962705601,6.198481689896511
YNL031C,5.889744815192804,5.879911078349782,6.902286048778561,6.223980647440382
YIR008C,,,6.234175491872019,6.234175491872019
YDL017W,,7.106104647855971,5.38630296689906,6.246203807377516
YNL317W,,8.256804037444432,4.269268671535634,6.263036354490033
YIL177C,9.329581202380378,4.596682895569348,4.933018394995829,6.286427497648518
YDL070W,9.137010826135668,3.3270253573268573,6.447718017948957,6.303918067137161
YDR225W,,6.758954186797674,5.867244469934026,6.31309932836585
YDR449C,,3.272889405304698,9.359375090102503,6.3161322477036
YDL131W,6.050775449646524,6.61138388442267,,6.331079667034597
YOR145C,,4.782821983090718,7.899259868120141,6.34104092560543
YJL122W,8.948063481693255,3.3147612244265563,6.816920575577731,6.35991509389918
YBL081W,,4.338337492032692,8.555195758064961,6.446766625048827
YDL208W,,4.376375405423486,8.537692488150727,6.4570339467871065
YKL178C,4.0115699420602855,5.674699464992084,9.804432746853353,6.496900717968575
YBR294W,4.574729226846797,,8.498262401320106,6.536495814083452
YGR103W,6.249314842360298,4.423461589834709,8.976536818512963,6.549771083569323
YGR056W,6.76765831318195,5.458766875582974,7.515513113444438,6.580646100736455
YGL114W,10.724357923344089,3.5611954964643484,5.4877968498438,6.591116756550746
YLR026C,7.2520460299361424,8.398979001374714,4.14816318312793,6.599729404812929
YCL032W,5.881400181293437,4.617876149441712,9.310760257571417,6.603345529435522
YML088W,7.7070305031638675,5.382538533247232,6.778743147663992,6.622770728025031
YBR009C,8.123711572781346,5.149534849855252,6.629258095675579,6.634168172770726
YDR073W,,,6.635383748881934,6.635383748881934
YOR309C,5.072589178390652,5.511934498563194,9.321718208599153,6.635413961851
YKL178C,4.0115699420602855,6.100787443026128,9.804432746853353,6.638930043979922
YBR266C,13.481086387906188,1.621266776582944,4.845850109822138,6.649401091437089
YDL178W,,8.058651185573797,5.258916375288916,6.6587837804313565
YMR125W,,,6.667205730474312,6.667205730474312
YLL004W,7.75961000910785,,5.594698025854066,6.677154017480958
YDR224C,7.02614590605708,5.609039618095857,7.423313231965671,6.686166252039537
YFL025C,,4.980294250609334,8.402130029200785,6.69121213990506
YCL054W,6.077603400939432,7.5112060564945375,6.526761374100235,6.705190277178068
YMR275C,,5.202900787396798,8.224361982159161,6.71363138477798
YMR056C,,6.233419310966099,7.281082915165375,6.757251113065736
YKL178C,4.0115699420602855,5.674699464992084,10.62968329471574,6.771984233922704
YNL248C,9.07273165491068,5.232943187952445,6.031714756403919,6.779129866422348
YKL178C,4.887693800280558,5.674699464992084,9.804432746853353,6.788942004041999
YCR057C,8.176049983883638,6.248395811892494,5.950866606933969,6.791770800903367
YGL261C,7.526983541005957,4.909450087998206,7.994604857588843,6.810346162197669
YNL306W,,8.02792046359787,5.6502263560933885,6.8390734098456285
YMR277W,,5.542298962549812,8.152532238231304,6.847415600390558
YCL067C,3.996668554725999,8.770020102204516,7.971403359403173,6.912697338777896
YKL178C,4.0115699420602855,6.100787443026128,10.62968329471574,6.914013559934051
YKL178C,4.887693800280558,6.100787443026128,9.804432746853353,6.930971330053346
YOR243C,8.204605596458247,5.213642161222836,7.387940153996543,6.935395970559209
YBR155W,,6.935700674101789,6.958048078030167,6.946874376065978
YGL112C,7.021695948208073,6.4998892705599705,7.344162636000748,6.955249284922931
YLR319C,,5.773838760467565,8.156900210162064,6.965369485314815
YOL077C,7.061784993192094,4.997320166907272,9.000641691106225,7.019915617068531
YER156C,7.713026600831865,5.106662270706412,8.33163668155475,7.050441851031009
YPR190C,,5.224143999617516,8.884292973546524,7.05421848658202
YKL004W,6.558032662621406,7.0115919124392345,7.600558767875799,7.056727780978814
YJR005W,8.67074797738577,5.631578506367181,6.8746140442774735,7.058980176010141
YDR413C,,6.424983192636351,7.701584668019092,7.063283930327722
YKL178C,4.887693800280558,5.674699464992084,10.62968329471574,7.064025519996128
YER107C,,,7.065847252301612,7.065847252301612
YNL313C,6.272245625661281,6.736652500457951,8.229226405911204,7.079374844010144
YDL182W,4.936878220647561,6.319965251276356,9.981667783438173,7.079503751787364
YDL201W,8.50933103554405,5.719584215501385,7.025373577795223,7.0847629429468855
YCR102C,,,7.108038692212241,7.108038692212241
YGL072C,,5.898119857480918,8.377221202819813,7.137670530150365
YLR009W,10.431597449600932,3.944765769964552,7.079096529722431,7.151819916429305
YLR057W,,,7.154848624638101,7.154848624638101
YPL044C,9.669612481325244,4.496363965658568,7.31541228787465,7.160462911619487
YER159C,11.194768808562207,5.575578075644573,4.733685676173635,7.168010853460139
YOR146W,6.914512088041016,3.680170944650751,10.979543668867947,7.191408900519904
YBL003C,,5.501001584591736,8.889586381708847,7.195293983150291
YKL178C,4.887693800280558,6.100787443026128,10.62968329471574,7.206054846007476
YNL114C,6.521209913244901,6.606071000355807,8.508469457314572,7.211916790305093
YMR263W,11.42187972031383,4.477231178006001,5.744783487125306,7.214631461815045
YML031W,10.492352409315927,4.293212097456489,6.859810286082597,7.215124930951672
YHR127W,9.053922099279909,5.892454177624143,6.761184553686536,7.2358536101968625
YHR089C,7.8229269535059585,7.309524790262448,6.608468300057341,7.246973347941915
YJR070C,7.04166635166192,6.300708726014519,8.408659271907435,7.250344783194625
YPR143W,7.659427515527585,6.061634174106483,8.060089262236287,7.260383650623452
YGL071W,,5.686016180610933,8.854546843934102,7.270281512272517
YBR215W,,6.40925297854557,8.174219900714363,7.291736439629966
YER070W,8.920651303571383,7.092638678844146,5.886794983295372,7.300028321903635
YML083C,,,7.308100518230543,7.308100518230543
YDL074C,,5.1239838614026905,9.58826435147238,7.356124106437536
YHR143W,,4.940819529870191,9.773723129892185,7.357271329881188
YBR254C,,,7.359225640561844,7.359225640561844
YKL156W,,7.545676986745049,7.206538754778215,7.376107870761632
YAR018C,,6.278334801445752,8.494890585443052,7.386612693444402
YDL013W,,6.219807053067519,8.554584535116692,7.387195794092106
YMR285C,,5.148844577483747,9.646981222981797,7.397912900232772
YHL046C,5.283464233222388,,9.526960776687494,7.405212504954941
YFR028C,8.639476302276291,4.942953755964471,8.666462119174541,7.416297392471768
YBR278W,9.035910977953524,7.617664718138439,5.606156211163755,7.419910635751907
YER084W,,5.837239251992822,9.03271427008126,7.434976761037041
YHL050C,10.986296665951723,3.889484310761488,,7.437890488356606
YCR106W,,,7.442832991857074,7.442832991857074
YFL023W,11.1353879950656,4.41334919238463,6.798971637712407,7.449236275054211
YLR401C,10.6059088572177,5.822446679768723,5.9318350299840485,7.453396855656824
YAL041W,,6.047323509388692,8.898837950165321,7.473080729777006
YLR380W,,7.26170612163539,7.713271190455513,7.487488656045452
YOR212W,11.08960853726624,4.6910199148312985,6.722034518708778,7.500887656935439
YLR300W,,6.138339124316688,8.870577813854121,7.504458469085405
YGR005C,,,7.50756281301261,7.50756281301261
YGR119C,,7.513185125068632,,7.513185125068632
YNL082W,9.75765727743596,6.449302922798124,6.341471144933017,7.516143781722367
YML093W,,7.933659589271004,7.109738048865135,7.521698819068069
YGR009C,6.794981475610116,6.350273232807438,9.46007951874913,7.535111409055561
