Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YER041W,19.04120918107077,12.090583955658577,20.261920596130917,17.13123791095342
YLL017W,170.73889747822824,,40.20880295681627,105.47385021752225
YER184C,17.051148884894936,8.217730732132406,24.287703890443098,16.51886116915681
YJR130C,20.721151044764007,10.23517614966374,16.03384929753803,15.663392163988592
YGL114W,10.724357923344089,3.5611954964643484,5.4877968498438,6.591116756550746
YEL070W,55.11951037185965,58.754422838647976,28.648934674614345,47.50762262837399
YCL005W,14.564675152599792,4.666808712111052,8.432750455931053,9.221411440213966
YJL103C,68.69638489375859,,43.85076576485396,56.273575329306276
YHR176W,69.78731224740164,104.37605798384222,102.73841516523544,92.30059513215976
YIL006W,36.70141164312274,88.32741982682468,17.798221358718386,47.60901760955527
YMR244W,229.59768483066668,119.91017182397567,227.37177479084485,192.29321048182908
YLR460C,75.25197754752635,24.427048258022445,15.762930892413731,38.48065223265418
YNL117W,26.67202345581429,,34.37024730204656,30.521135378930424
YIL171W,49.591465777847255,101.8730069580882,23.787583265647257,58.41735200052758
YGL059W,29.45187114194214,113.41863984795476,21.545129635713323,54.805213541870074
YNL092W,24.57806909607856,85.73375854777274,42.97787147768777,51.09656637384635
YHR171W,20.347836916288387,,20.19125149119446,20.269544203741425
YFR029W,23.198850654954267,19.385597910643288,8.201200663129187,16.928549742908913
YHL032C,73.5719178176769,29.043553402637716,61.18003709981673,54.59850277337711
YLL056C,33.16277044641835,22.46572501968163,30.640941220252124,28.756478895450698
YNL320W,38.64547522165259,1182.1670024248742,31.57785119184289,417.4634429461232
YHL036W,212.8084952079888,-4787.187031055442,308.13821575484474,-1422.0801066975362
YOL155C,8.943771319956765,8.875998489738409,11.607528162925894,9.809099324207024
YGR287C,43.05100967135345,9.909236553639026,29.903589906597134,27.621278710529868
YBR239C,13.66065071556846,11.167915521592125,7.38257446978542,10.737046902315335
YBR295W,40.42361606154412,18.133897809514693,27.99415838102507,28.85055741736129
YCR099C,13.063070858533427,39.37029814704622,13.553096255308043,21.9954884202959
YKL217W,27.16089114492761,152.23907100370704,24.586017614675335,67.99532658777
YNL321W,13.30880429783673,18.125814647380057,8.184959029749916,13.206525991655568
YJR156C,12.66175946900435,10.61748004724672,50.93987285354903,24.7397041232667
YHR048W,36.76688470293358,2.54888000868055,115.95941879605137,51.75839450255517
YKL107W,104.48802980833464,44.56835174411244,65.3421222826038,71.46616794501695
YBR280C,30.29840788898535,3.266456784172194,123.81350516132792,52.45945661149515
YMR154C,33.954681243789125,,25.041473031681505,29.498077137735315
YIL166C,45.20293894475453,,23.614818764183617,34.40887885446907
YBL044W,20.96597650968953,29.81278609492131,10.982153467576335,20.58697202406239
YER028C,35.367152593684565,,,35.367152593684565
YOL165C,22.03995802307027,28.27303812860521,16.36425026547882,22.225748805718098
YHL045W,165.5172186055934,74.97540983642551,169.20882790164774,136.56715211455557
YCL020W,49.91296977952678,423.7822255498926,30.476220495556912,168.05713860832543
YBR241C,19.52023095611007,47.10368569339686,19.297677050434228,28.64053123331372
YCR101C,22.090715397349776,25.629334568076025,16.379213002810598,21.366420989412134
YIL102C,38.02687675785165,,26.39345785691709,32.210167307384374
YJL105W,1273.5909148012777,82.48637646023472,55.13428677892655,470.4038593468129
