Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YIL075C,29.697653290481416,145.50646868394236,48.53580984414702,74.57997727285694
YJR061W,53.431175603230336,95.74184515991088,74.62433615294196,74.59911897202772
YEL008W,117.89752618946603,,31.50768945073473,74.70260782010038
YPL154C,95.26999413937202,70.3396992875983,58.61700566168636,74.74223302955222
YGR016W,39.62813949016444,165.45187715329124,19.437178650079293,74.839065097845
YGR067C,39.3656295517204,90.60718353277966,94.68479422516516,74.88586910322174
YDR412W,213.9883262799481,5.051157784946517,6.484940005809473,75.17480802356803
YOR161C,97.38256484300337,72.87295540146832,55.30324314220382,75.18625446222516
YOR018W,67.8513149100487,61.60829973281839,96.18928311912582,75.21629925399763
YDR538W,168.0389342831194,21.77357361454879,36.07835865876645,75.29695551881154
YGR099W,40.77519248081623,174.49455458608506,10.867689440379788,75.37914550242702
YKL210W,28.786553947635944,129.47317194432412,68.68940565355484,75.64971051517163
YBR053C,64.55330740465128,93.71949452969506,68.69620640305368,75.65633611246666
YOR268C,49.64935050470493,57.06821827583778,120.35780918426866,75.69179265493712
YNR064C,23.32035259953448,116.43756218664927,87.33998368835691,75.69929949151356
YKL198C,52.50278315554954,154.6674415977113,20.03569039127917,75.73530504818
YFL029C,37.607981971803554,179.225786996788,11.152475036971964,75.99541466852118
YNR014W,61.44886129775766,123.65328279476772,42.91263906634794,76.00492771962443
Q0060,81.89728800496576,,70.24938692408972,76.07333746452774
YMR110C,93.1545309447558,61.09750185322633,74.03137538296609,76.09446939364942
YEL072W,109.55505054016982,54.69084385933432,64.71484650813755,76.3202469692139
YGL184C,35.49693206259241,70.07750788853116,123.72381090380723,76.43275028497693
YMR258C,50.08183764650509,69.24263488884941,110.66026509026467,76.66157920853972
YDR322W,,141.37399768046703,11.978612496542535,76.67630508850478
YPR026W,41.36167905221871,100.3042053350991,88.84637241493203,76.83741893408329
YDR342C,98.57942670791344,82.94042683919817,49.54025997164275,77.02003783958479
YJL182C,35.44926411488183,178.22472755347405,17.692666202064903,77.12221929014027
YOL015W,105.29776552720118,76.37259581914834,49.793955064690905,77.15477213701348
YDR533C,44.01584273483704,139.87785974167545,47.63766675260271,77.17712307637173
YNL281W,61.345563407255206,108.77850970096652,61.526282299817474,77.21678513601306
YPL247C,77.5980513461428,105.2440315303983,49.02998360520481,77.29068882724864
YNR019W,49.14694529658718,134.34352167317823,48.3974481283601,77.29597169937517
YNL175C,21.473284840678428,133.26703191162758,,77.370158376153
