Gene,Half-life Time Course 1
YHR039C-A,31.487573073169084
YEL051W,17.600789257968685
YGR020C,31.064223510728848
YDL185W,41.82697268575838
YHR026W,30.687891668169105
YOR270C,19.61426672108237
YPL234C,19.335198506145225
YMR054W,28.155541941849236
YGL253W,26.0474305015749
YPL001W,19.422979187610903
YEL056W,25.27361293375302
YNL021W,18.11097453471571
YMR263W,11.42187972031383
YOR136W,17.418965795174522
YNL037C,19.846833797474062
YGR167W,21.310104496700333
YGL206C,39.465073484723135
YBR097W,66.21334501444348
YBR080C,15.867309646080242
YBL050W,31.69437965599571
YKL196C,15.63144895505598
YKR068C,20.753295059525765
YDR472W,37.199218736662345
YML077W,40.66313754742119
YGR166W,13.771822370694391
YMR218C,30.786046163114726
YDR108W,22.15779712095439
YDR407C,30.16434341341346
YLR025W,27.866870995276532
YPR173C,17.90775192155492
YKL041W,17.756035573686653
YLR148W,24.249318830779515
YPL045W,35.36629303020913
YLR396C,12.264521563403989
YMR231W,20.005803305959105
YJR065C,18.938215479796888
YIL062C,17.308147030908735
YLR370C,16.653286448902314
YKL013C,13.967434890135776
YNR035C,45.47927050287989
YGR238C,72.65989684925393
YHR158C,9.939243957456265
YGR140W,26.912069373985556
YMR094W,30.76143179345069
YKL049C,22.33195299460351
YKL089W,36.44748187685774
YBR115C,14.504736286279558
YGR082W,9.694082971720611
YNL131W,20.261840010646203
YNL070W,12.221257108284062
YMR203W,11.097591079546191
YNL121C,7.649723237224918
YHR117W,17.102396466744437
YAL009W,110.14353955844093
YHR004C,61.16806927690716
YGR072W,25.026389450836707
YHR077C,25.260150833873436
YLR335W,13.548320283471094
YBL079W,36.413084225696885
YIL115C,29.308548690163253
YML103C,31.932200804632263
YDR192C,26.308681113130213
YMR129W,22.100211572730984
YKR082W,27.734314808682065
YOR098C,7.188201271123495
YER105C,29.975229483981412
YMR047C,59.59368875778896
YGL172W,27.91675378701876
YJL061W,34.603900973653495
YGL092W,19.04649705763533
YGL100W,11.078024811830705
YKL057C,19.475216971172642
YJR042W,20.128063720128733
YDL116W,20.516681015857117
YDR224C,7.02614590605708
YBR010W,6.951902316665459
YNL030W,7.442099308165898
YBL002W,10.236244544185691
YBR009C,8.123711572781346
YNL031C,5.889744815192804
YJL088W,112.38140593897032
YLR060W,12.976788208349873
YFL022C,10.738643094951176
YPR047W,171.4290122724624
YGR240C,30.002248801127692
YMR205C,23.66697857036867
YMR035W,17.815166462824827
YLR163C,25.267523910187744
YGR270W,17.143492874566093
YDL020C,32.123194787710304
YDL040C,23.361646584665845
YAL038W,54.02885042031968
YER178W,42.842025617268156
YBR221C,21.78473270688249
YNL071W,29.354252156134248
YGR193C,22.61888471680835
YIL126W,29.481100259644617
YLR357W,13.999087201417245
YKR008W,25.010557528977728
YFR037C,24.57415510852503
YGR056W,6.76765831318195
YDR052C,61.655243425265134
YJL194W,16.684699130552424
YIL009C-A,19.022991892263615
YLR318W,35.79781801172163
YLR233C,17.906865594473626
YKL141W,25.8516825210391
YLL041C,25.53081123547
YDR178W,28.16866819857504
YKL148C,71.62341572790636
YDR529C,46.53110168092088
YJL166W,25.762377515740425
YHR001W-A,55.344580934896335
YBL045C,36.89547261740269
YFR033C,13.709847747236688
YPR191W,25.864033114033994
YOR065W,35.1579173404226
YLR038C,24.679993704904046
YMR256C,19.789074759121597
YGL191W,35.09348603652695
YHR051W,23.771836489907734
YLR395C,18.933006758255672
YJR121W,20.78541674051565
YBL099W,22.679100588972265
YBR039W,20.49244886170988
YDL004W,21.619016632864145
Q0130,42.15476793525993
YPL271W,33.064619126371916
YLR295C,17.68432187387505
YPR020W,37.26443092792603
YDR377W,34.2622368730332
YDR298C,18.03680991769318
YPL078C,11.213168440318693
Q0080,43.25798689110195
YKL016C,12.417415174758645
YDL181W,52.55909788241937
YGR207C,25.612766486901098
YGR180C,59.79310992329346
YJL026W,52.76127104734862
YER070W,8.920651303571383
YIL066C,35.75899235915202
YHL038C,4.984943259381755
YBR188C,20.201231802376277
YDR194C,12.157853683619187
YOR334W,44.36698359745886
YDL044C,24.87353507039244
Q0120,135.49252217058813
YKR052C,39.75850393561609
YML008C,26.984093375126808
YJR090C,35.29444381831943
YIL046W,18.160026874774783
YER133W,21.026258388017137
YDR028C,31.042628491955494
YMR311C,19.050018405876614
YER054C,114.47482722350342
YGL115W,18.549514829796713
YJL089W,-1685.165336848714
YER027C,22.58741613461417
YDR477W,18.490543093951967
YDR422C,29.74255666559111
YGL208W,64.49325928236117
YDR103W,14.266244317561858
YLR362W,22.69199476505422
YGR040W,23.78568279114261
YGR098C,22.530410533477735
YDR113C,8.951667699748791
YGR113W,52.72679038672214
YGL061C,44.65311486624525
YAL047C,17.918743792862642
YBR109C,23.287693001986426
YOR373W,23.40651648517073
YNL225C,45.061700484126874
YKL042W,42.29222967525534
YGL093W,41.09178209315623
YER018C,37.51258942121629
YBR211C,18.577482126575955
YDR201W,65.92741471857168
YMR065W,59.891366755945405
YIL144W,42.65333716845677
YKR037C,41.340535750334396
YGR244C,27.388122937238126
YIL072W,31.928913483535638
YDR285W,60.85390657891469
YNR045W,13.178907248620185
YLR067C,45.923429722334944
YLR203C,31.10669904833963
YMR257C,8.950359631312077
YBL080C,13.626136633615781
Q0140,90.68066910495983
YNL137C,20.8343258826406
YJL148W,6.139956096154277
YJR063W,26.31069863806847
YNL248C,9.072731654910681
YPR010C,15.233536611979408
YOR341W,29.304310510265793
YOR340C,12.564959071294933
YPR056W,28.663425033050103
YOR116C,58.09582388150806
YNL151C,20.93385631151358
YNR003C,36.8417900733807
YPR186C,37.312938181706954
YGR246C,20.444503831576245
YAL001C,41.740238030753005
YOR110W,57.22662366123287
YGR047C,10.83874165571294
YBR123C,38.93001805585812
YOR358W,41.57462348903604
YGL237C,27.412685168501866
YPL228W,19.026975125439645
YGL130W,12.40889287610686
YML043C,58.191320073545995
YJL025W,19.854480701548454
YPL086C,15.014158468976355
YKL058W,44.0465803008045
YOR194C,26.983047127336512
YKL028W,13.669696344727248
YKR062W,15.207215957889362
YJL002C,18.557183285257935
YEL002C,49.18447530304807
YOR103C,29.780397795139308
YDL232W,34.71920605942011
YMR149W,17.812857539572196
YGL022W,20.73304910767149
YOR085W,25.880152639924777
YGL226C-A,30.30930123418366
YML019W,17.09406297456947
YML055W,29.54066403603364
YJR010C-A,25.42508331136606
YIR022W,15.112567952540994
YDL092W,16.948389875303906
YPL210C,20.102961848617902
YPL243W,10.401717731882917
YPR088C,12.665957054734005
YML105C,15.96150314873413
YKL154W,16.652312994801818
YDR292C,18.757537382770344
YLR288C,22.408418222118804
YPL194W,31.281395031526905
YDL108W,33.39935878220944
YJL006C,20.268094470724844
YKL139W,40.334795473196145
YLR314C,25.861654076681088
YJR076C,11.381128668217194
YCR002C,12.509478448262906
YDR218C,23.47100819423565
YHR107C,15.340900476920641
YGR059W,27.364252733152426
YFL039C,36.20324286448281
YLL050C,32.83723996244868
YHR179W,16.67773438010331
YIL138C,22.56597280727264
YNL079C,17.094323893773367
YOR122C,18.596459024869475
YKL007W,16.866841132089895
YNL138W,41.26656356105087
YDR129C,36.241797083665226
YLR429W,22.629585855487644
YIL034C,26.58441728396524
YBR234C,34.89062645926012
YDR388W,43.5545915557359
YCL040W,33.77928829612888
YCR088W,37.3843068787903
YMR092C,360.3836158921226
YBL007C,21.62367062050173
YNL243W,37.60954104737115
YOR181W,24.42898721905527
YDL029W,44.92900920515925
YAL029C,61.529863668321966
YOR326W,17.562663676313555
YMR109W,26.002746010008725
YHR023W,24.738307610165602
YKL129C,20.868046485408186
YKL079W,18.586974946586682
YFL037W,27.84730195100691
YML085C,26.981987429656073
YML124C,33.72554504958874
YLR212C,23.214634821313094
YOR265W,26.58585014691412
YJL042W,37.156544389493526
YOR272W,15.190585280454917
YPL241C,29.33549676414637
YOR058C,14.46169553488537
YLR175W,6.483170324687259
YLR045C,17.27692105231653
YCL029C,19.12755641612045
YHR156C,7.819725149251712
YGL005C,70.06828645123443
YGL216W,28.038965314331804
YPL155C,49.97545765012656
YPR141C,8.519849781034385
YMR198W,23.229540209140865
YDR424C,230.44538760740997
YDR488C,23.717352767143378
YKR054C,43.08245083777355
YPL174C,58.279376317179626
YMR294W,141.20765993073854
YHR129C,21.793783418604196
YJR045C,37.1590296085238
YKL019W,16.888961845916217
YFL018C,19.30564203220322
YDR176W,30.13297390007298
YPL254W,5.806917998269386
YHR099W,20.053213004603645
YLR055C,17.86902393029268
YBR081C,55.15640402083894
YDR392W,32.26880892055
YMR236W,23.9796177650126
YDR145W,11.645718944730996
YBR198C,16.676903533099228
YGL112C,7.021695948208073
YOR244W,21.31469239400386
YOL004W,33.523301202347305
YLR170C,19.79143889663161
YPR029C,10.048853417535755
YPL259C,11.03733887370522
YKL135C,18.653783150501763
YJR005W,8.67074797738577
YOL062C,14.85113331542122
YBL037W,61.306740781077885
YPL195W,23.708844191740173
YGR261C,12.807739983498584
YBR288C,15.229067538754768
YJL024C,23.79516786026117
YHL019C,75.83606748857234
YDL192W,19.888612045409293
YPL010W,25.290691066182745
YFR051C,21.23733088852011
YDR238C,43.718170220392
YGL137W,23.813764402792504
YDL145C,34.669371969911644
YIL076W,18.13691410457692
YNL287W,25.234067080406348
YGL200C,19.273187649787676
YML012W,16.981670469896684
YPL085W,50.277611635451656
YPR181C,15.25993698463259
YIL109C,29.53680474167425
YLR208W,12.32522433021328
YJL154C,29.842550522013124
YHR012W,38.70257204960508
YJL053W,26.35554373375692
YOR069W,25.87365684387012
YOR132W,57.55623850155939
YDR170C,33.445281117212154
YMR183C,10.673145520328065
YDR468C,20.040572782767356
YPL232W,14.915851244302727
YOR075W,17.550783871862198
YLR026C,7.2520460299361424
YOR036W,273.77013532088404
YLR268W,20.832389273829865
YHL031C,16.943628623814504
YAL030W,38.433961415300146
YIL004C,20.865230742128936
YMR197C,29.70465274820234
YLR093C,16.2704788131758
YJR060W,10.983774467385798
YDR328C,30.22574695951254
YJR089W,31.97950447758763
YJL054W,25.064720488393522
YBR091C,18.050538696429285
YHR005C-A,10.128812093943113
YJL143W,49.31546209797444
YIL022W,18.798561883626295
YJL041W,38.25533982032767
YMR089C,28.221575685695406
YBL022C,19.299130515790665
YPR024W,11.813299380780888
YGR253C,13.99842804898494
YOL038W,16.536770145000787
YGL011C,12.333394246622964
YGR135W,14.531449331999077
YBL041W,20.597118370301423
YER012W,12.259913954336504
YJL001W,20.197536801637476
YFR050C,17.487457167798127
YMR314W,14.515019431559352
YOR362C,14.034024049616498
YOR157C,20.071821091252914
YML092C,6.306700583783748
YBR173C,28.74625939285932
YOR261C,21.799143406618303
YFR052W,20.179369902313773
YDL097C,12.746826764139538
YDL147W,20.022737515362504
YDR427W,23.547633000372727
YER021W,22.624554258322668
YKL145W,14.516270727303153
YPR108W,19.53996371482814
YOR259C,14.812330910741684
YGR232W,22.463562036243257
YDL007W,16.34439654843063
YOR117W,16.59214376093125
YGL048C,20.757019651125546
YIL075C,29.697653290481416
YHR200W,14.594387395099544
YDR394W,24.82031835706882
YHR027C,23.038532089963045
YFR004W,8.921845033668474
YML065W,17.714474615156107
YLL004W,7.75961000910785
YNL261W,22.363057019099
YPR162C,21.506830104695194
YHR118C,53.23491335044862
YEL032W,15.64255084579349
YGL201C,7.665335279863187
YPR019W,35.75332131243155
YLR274W,33.3771580409924
YBL023C,30.97086612793936
YNL262W,30.59337907957643
YBR278W,9.035910977953524
YJR043C,22.87847699688927
YJR006W,12.242186363966207
YDL102W,50.63031710392043
YBR088C,23.6008834202704
YPL167C,52.25374998529111
YMR234W,21.953075005597736
YNL088W,57.88022347949669
YOL006C,12.067370997379346
YJL173C,13.335766363277255
YAR007C,14.837886444186621
YBR087W,14.280069708350652
YJR068W,8.311423343321103
YOL094C,26.822018725852953
YNL290W,16.497327857576593
YOR217W,22.99234020036051
YHR164C,24.267869146044266
YER176W,19.88217408192177
YDL164C,21.695390811822527
YNL102W,28.218097056409906
YKL045W,9.841350846254286
YCR014C,53.21905931611034
YOR330C,12.962415209145213
YOL123W,17.976195437179484
YOR250C,27.444730889572078
YMR061W,141.51210485123977
YDR228C,30.054789701744
YDR301W,21.928448915930673
YLR115W,9.386011204433933
YAL043C,33.16815567831406
YJR093C,40.2198915062154
YOL021C,4.6277019768808465
YCR035C,17.97050818777898
YBL018C,41.331924843401715
YAL033W,14.917135100709693
YBR167C,130.12398141391282
YHR062C,11.265746648622047
YBR257W,14.828199699543731
YNL282W,12.975258137994043
YLR197W,5.056343754645962
YOR310C,5.04097629036378
YDL014W,11.601228110922195
YIR015W,68.54108331642985
YDL069C,13.924930425621923
YGL120C,11.982404393756925
YPL178W,35.20457323571058
YBR142W,48.59199579921336
YOR148C,17.980910161520757
YGR075C,52.80032121264541
YER112W,9.320093621871326
YER172C,53.9839207424055
YDR243C,30.94841312373008
YER013W,9.981220264856534
YPR057W,45.86402044638089
YHR165C,58.86613764180671
YGR091W,47.4902760267773
YKL012W,11.610310862400286
YDR364C,6852.735607218457
YMR268C,117.84141182041299
YBR152W,170.20070153443538
YKL074C,81.8317371996966
YKL078W,64.18867665589653
YPR178W,34.47985344944165
YGR006W,18.565142036602484
YBR237W,16.234590910588825
YLL036C,8.49778587781975
YDL043C,58.63855422923706
YHL034C,16.188336845230033
YHR089C,7.8229269535059585
YDR432W,25.066875900737646
YGR159C,14.04856101770886
YOR048C,12.74068140830328
YCR018C,114.64488268277803
YHR065C,17.89045812646545
YLR223C,19.262135859202644
YDR478W,15.562454139922702
YMR302C,20.446471988877356
YNL221C,50.97080465446296
YNR052C,17.557130685773473
YAR008W,16.923050505954148
YLR375W,20.991029918960997
YDL048C,33.880469504180475
YMR059W,39.12543015693762
YPL083C,25.61662688394608
YOL102C,24.87480911914015
YLR105C,17.81198374642411
YHR006W,92.79060167546653
YMR287C,20.36304286795689
YBR120C,23.440128851562722
YGR222W,27.029129831695343
YMR023C,19.23518773389464
YER165W,13.77011368349554
YDR054C,13.788716268898199
YDL132W,44.53461581414583
YJR086W,17.32191187831734
YHR005C,21.937909628699366
YOR212W,11.089608537266239
YHR172W,28.546470337307948
YMR260C,19.30651291474199
YEL034W,15.268993818821073
YJR047C,15.59296084538278
YPL237W,14.060445945437886
YJR007W,9.583387694554201
YER025W,9.44649313964314
YOR260W,12.731880781315478
YGR083C,26.721266090877545
YDR211W,21.699887888436567
YKR026C,12.68202337158656
YNL244C,19.672771660192794
YDR429C,12.52003943138856
YMR146C,19.034715594632424
YMR309C,15.937318980259919
YNL062C,24.025011269159325
YBR079C,17.757480779195056
YOR361C,23.8804310003864
YKR059W,13.713675679833734
YJL138C,14.075593875223513
YPR163C,6.601040092065193
YOL139C,18.319622744201435
YOR276W,10.933991695882542
YGR162W,12.720134807389444
YPR041W,18.22558975128364
YBR118W,30.886937198858423
YPR080W,60.008894483101926
YKL081W,16.867591580398436
YPL048W,23.598530139920964
YKR084C,15.684322704229226
YDR385W,27.653985516764944
YOR133W,40.40761171093406
YLR249W,37.36891347371003
YBR143C,22.54296695028828
YDR172W,13.87051281410525
YPL220W,34.34890025747946
YGL135W,17.121644909890833
YDR418W,16.58936218991292
YLR029C,15.316423774674275
YGR148C,19.058135114680116
YGL147C,23.105522396391873
YGL031C,16.692397971769047
YDL184C,29.945965925774154
YLR340W,18.363155084244177
YMR242C,14.184480864021458
YOR063W,7.307829497614184
YGR085C,18.390591875161057
YEL054C,20.703529158439437
YMR121C,13.664354737225304
YLL045C,17.469455868274704
YLR325C,12.390872426253381
YDR382W,26.325454016217392
YDR471W,23.766560762583016
YPR102C,16.248337641293702
YHL033C,13.371008027940535
YKL180W,16.876615778343375
YFR031C-A,17.61163221759139
YPL131W,24.19518151020529
YOL039W,17.30560945947034
YKL006W,16.615281724295393
YGL030W,22.449670088810475
YIL018W,12.296643642776113
YHL001W,18.85559493555455
YJL177W,28.556027637054736
YDL081C,17.087202946894713
YOL120C,21.19863596647054
YBL027W,26.301511384163156
YOL127W,17.512290706161156
YBR191W,15.295534701184296
YBR031W,8.627732517347715
YNL067W,15.582247286088496
YNL301C,18.721194957231223
YHR010W,21.524144191020174
YLR448W,37.37279050632812
YLR185W,26.732011009389197
YER117W,16.66733560084816
YGR034W,19.071584662518905
YIL133C,22.17714246971505
YML073C,17.5983744314855
YBR084C-A,16.62687525138808
YOR312C,14.31969668653657
YDR012W,8.632872265994461
YDL191W,21.85830779058112
YNL069C,22.710683938329847
YPL198W,21.804475023141222
YIL052C,29.012382804868228
YPL143W,37.24442804645767
YNL162W,20.138315608822204
YDL082W,12.756093706537763
YIL148W,49.61877945444932
YBL087C,24.101964662242775
YOR234C,26.774966433927865
YLR344W,18.08751588802706
YDL136W,19.045144230773538
YPL079W,21.04796351964963
YER056C-A,24.081092912923843
YHR141C,32.09053350234698
YMR142C,23.523349534434907
YDL075W,19.597246318855348
YGL103W,40.45937235302826
YJL189W,16.238562739973318
YMR194W,39.254402895956964
YJR094W-A,35.17410491157623
YFL034C-A,11.629188168578231
YDR500C,25.127546303871554
YLR406C,18.756857393647213
YER102W,19.399134424763357
YLR167W,14.470155108279336
YJR123W,17.04611945764749
YHL015W,19.648683506049107
YBL072C,20.089175197677495
YGL189C,29.211689286322137
YGL123W,12.82136624890497
YER131W,20.122546243006642
YGR027C,19.5015025369484
YLR333C,18.812721400575438
YOL040C,25.391203936211078
YMR116C,27.271351129623838
YJL190C,17.07397299922147
YGR118W,43.490343616188795
YJR145C,26.79534434469587
YHR203C,21.614921916700524
YGR214W,23.36330362708133
YOR096W,27.820122065537703
YBR181C,23.892993442493417
YNL096C,13.586773657719409
YLR048W,22.937000825857933
YML063W,14.846503715619479
YDR447C,23.321627493497022
YLR264W,21.94746889165957
YIL069C,14.784260188377639
YLR367W,16.05571131780059
YLR388W,13.52734762494608
YDR025W,25.94882526013538
YER074W,13.135061911766906
YOL121C,14.797945198905893
YBR189W,16.707107050144195
YCR031C,41.70326433588878
YHR021C,20.976912720825844
YDL061C,22.204151243738135
YKR057W,29.437217894818495
YOR369C,39.1750825289185
YDR450W,18.57920006468451
YML024W,32.94754680178016
YBR048W,35.232082141141724
YMR143W,18.80805538414125
YJL191W,18.72638072653251
YDL083C,22.847100547485457
YPL081W,16.470704522845
YML026C,28.987444536382405
YPL090C,13.39732472401748
YDR064W,32.08798306663855
YMR230W,44.13328214049572
YLR287C-A,28.624274764141415
YNL302C,18.693477931030827
YLR075W,19.98585604110308
YGL023C,18.588453863441444
YMR225C,24.521953922413893
YOR150W,23.925153212520232
YKR085C,14.835611751999876
YMR286W,27.25638465929324
YBR122C,14.744125270381994
YPL173W,26.758845776352523
YGR220C,21.153278053935434
YKL167C,9.246051709200186
YMR193W,29.222135565482837
YBR268W,26.13287798026049
YLR312W-A,98.5147932432251
YNL185C,44.297225005565274
YJL096W,46.78453757284201
YKR006C,23.156592187694
YNL005C,25.297488749168426
YMR024W,23.249671328988047
YCR003W,33.590126655512464
YDR237W,19.929216246450995
YBL038W,16.798737826799414
YNL252C,10.534573526374556
YJL063C,15.653525099784428
YDR462W,34.74945070948811
YLR439W,86.45686946259924
YNL284C,13.164174518671901
YKL142W,95.58471049075123
YDL045W-A,38.005034875855635
YPR166C,18.351705648417383
YGR084C,27.8445959392793
YDR347W,36.409275399099016
YFR049W,24.093187028178967
YDR337W,26.46080831797272
YHL004W,29.453541057516038
YBR251W,22.657972814045298
YHR075C,34.99226463925089
YPR110C,10.53158994430163
YNL113W,8.356309913304347
YOR224C,25.400706844763704
YOR210W,17.428526358598383
YDR460W,18.98009540426986
YLR005W,53.47331162160339
YIL143C,44.93560549229153
YMR201C,32.317411397250474
YPL022W,61.481598296921675
YER162C,34.05456064069477
YGR258C,31.035256711593384
YBR114W,20.433816274548157
YJR052W,91.13530267641158
YDR004W,23.72680780650618
YML032C,29.97006457586855
YDR076W,11.971943282094468
YMR284W,26.489213927696177
YMR106C,63.3230316112081
YGL090W,8.478286944037258
YOR005C,70.35728411491537
YNL250W,21.70917230360805
YMR224C,64.24714830512747
YNL082W,9.75765727743596
YOL090W,23.88758032198191
YDR097C,28.533927287539132
YAL051W,47.605317255909846
YAL021C,34.39984775307242
YFL028C,11.625972439743252
YDL160C,33.94091341762453
YGR092W,56.73565896788601
YJR122W,30.459809041026798
YKR036C,19.458776449620945
YIL106W,22.328965306447913
YMR043W,32.10768631040085
YMR042W,33.10934769395673
YDR173C,23.855168805309614
YML099C,23.600822162814474
YOL067C,34.61037949238476
YBL103C,17.18537460880858
YBR112C,30.513910957685166
YCR084C,13.689639065799561
YNL309W,23.718799043273226
YNL103W,38.90702786073236
YIR017C,648.6137036520117
YPL038W,22.299529581406492
YDR253C,16.183093157386903
YER159C,11.194768808562209
YDR207C,38.4042112154132
YLR451W,18.80216525090044
YHR193C,36.791782796869974
YPL037C,21.85350614834499
YPR072W,41.0808985627151
YCR093W,41.875638245000566
YIL038C,15.741811380549432
YDL165W,54.023876347963906
YER068W,24.597063361701302
YPL016W,46.14108609909608
YBR289W,48.22912482560347
YHL025W,39.185314518532785
YOR290C,34.02739114125594
YJL176C,22.334360069845243
YNR023W,33.04714235850494
YMR033W,11.359773162056788
YER001W,58.76147387516792
YLR182W,15.783925889058713
YDL056W,5.987902222577754
YML051W,40.304506094206424
YNL199C,23.40071054215439
YPL075W,11.961874259029827
YER148W,15.893131702800325
YDL140C,27.61320090824041
YJL140W,20.61342394640063
YOR151C,44.35683355018811
YIL021W,9.677985012958551
YOL005C,16.120185905719765
YDR404C,25.839582485648773
YLR418C,16.91751211393396
YOR174W,40.809980374206525
YPR168W,54.83149801619305
YDR308C,18.804525656608146
YOL051W,19.474229183435046
YNR010W,70.39209960966373
YNL236W,27.555017903709377
YER022W,28.361539317879878
YBR193C,23.33784121924127
YDL005C,23.95664001603363
YBR253W,44.3543769140193
YHR041C,25.246676400034847
YHR058C,16.68067625998395
YGL025C,17.561246367839733
YGR104C,16.954693245250937
YER179W,91.94303167811421
YPL129W,15.70472214495799
YPL011C,12.936808728591116
YML098W,22.749504262703095
YGR274C,24.905724227663026
YMR227C,22.676710419916535
YDR086C,12.081181432493558
YLR378C,10.093096338357368
YOR254C,13.86362497444159
YLR292C,8.293785515886047
YBR171W,10.805077622733485
YPL094C,12.41098512250021
YJL034W,63.70618051240804
YLL044W,20.67076062452277
YAR010C,16.76158047962675
YML039W,43.49642333908081
YML102C-A,85.09698096500962
YJR029W,54.298267496771565
YMR050C,58.655311291008005
YJR027W,36.12798757972678
YER138C,74.74304810561392
YIL015C-A,27.499643115106995
YAR009C,34.93297007381392
YML013C-A,71.85947787077147
YER160C,54.956616424377756
YKL060C,38.19402346207781
YKL152C,29.757352064015006
YJR009C,43.0198638173208
YGR192C,62.68371367096072
YLR044C,35.62781007926994
YHR174W,35.652458368866654
YJL052W,45.39505189746566
YGR254W,34.303508944158224
YLR339C,24.36771646529128
YCR013C,57.92957151040761
YGL102C,28.466400473665544
YKL153W,105.90735635806749
YCR012W,140.80530866948422
YLR062C,15.264102842671655
YKL056C,21.397366412572964
YKL096W-A,32.665771378917626
YLR134W,98.49993613555799
YOL086C,24.213941660900048
YLR076C,24.0158036587181
YDR417C,23.484825453440713
YDR134C,29.113714934925568
YNL209W,29.395106425027958
YEL009C,15.719666156868298
YPL142C,27.205996900490547
YMR303C,31.463049124849483
YLR110C,27.008514121920687
YMR186W,116.92885473160237
YML028W,28.208388180931333
YPL187W,10.464404501564623
YLR058C,31.501053437158376
YDL055C,8.076334703173599
YLR198C,6.3859679303466805
YJL188C,23.909407500921397
YMR307W,10.657599195386126
YLR355C,5.582473482369904
YBR196C,33.420476262252436
YLL039C,55.13799665178657
YER043C,23.93687892466385
YGR279C,31.461232423405402
YLR150W,33.2199361542623
YDR226W,22.823620094223457
YPL240C,238.17337391189434
YGR234W,9.61437173637057
YML123C,30.497539935978857
YPR044C,21.75234854096233
YIL053W,14.73169188951957
YOR309C,5.072589178390652
YGR160W,9.047574371061376
YDR033W,30.35202911665332
YKR042W,32.69849530861472
YMR083W,24.33751798514424
YBR011C,35.991366235507485
YGR282C,16.60855474536384
YJL159W,14.8650796631464
YER177W,15.775608888059162
YJL158C,17.7192197008051
YLR056W,8.849231166835919
YIL051C,18.652468848272093
YBR078W,29.277315212317845
YDL137W,26.536385721291023
YDR050C,23.854641755137827
YDR077W,72.16274839771708
YGR285C,28.093332844790776
YBL077W,49.078238220947846
YER072W,15.290168176875198
YLR354C,37.7638840376527
YPR035W,6.101374558822215
YDR023W,28.69765209706558
YEL026W,20.46726294568528
YEL033W,35.722865411617704
YPL106C,42.421752486623475
YHR007C,23.14935435189665
YOR331C,24.03597249023379
YGL089C,19.915735427891313
YGL245W,32.06870520620369
YNL119W,13.905853632007142
YIL078W,27.597350554997405
YLR359W,9.312170650050895
YGL055W,23.528253098487376
YDR037W,33.37831846187626
YJR139C,30.231511270299404
YDR002W,24.65719756665338
YGR086C,17.72937365489352
YBR106W,14.093329076642693
YFL045C,13.912510608015884
YCL043C,20.87649944702333
YLR286C,17.013211250621737
YNL190W,13.068314410718006
